time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2017-02-26 19:00:00,6.3,4.0,85.0,,,250.0,38.9,,984.9,,
2017-02-26 20:00:00,5.6,2.8,82.0,,,260.0,37.1,,985.9,,
2017-02-26 21:00:00,4.6,1.5,80.0,,,250.0,35.3,,986.5,,
2017-02-26 22:00:00,4.6,1.8,82.0,,,250.0,31.7,,987.1,,
2017-02-26 23:00:00,3.6,1.5,86.0,,,240.0,20.5,,987.7,,
2017-02-27 00:00:00,3.6,0.6,81.0,,,250.0,31.7,,987.6,,
2017-02-27 01:00:00,3.7,1.3,84.0,,,230.0,33.5,,987.5,,
2017-02-27 02:00:00,3.6,0.6,81.0,,,230.0,29.5,,987.2,,
2017-02-27 03:00:00,3.5,0.6,81.0,,,210.0,27.7,,986.7,,
2017-02-27 04:00:00,3.1,0.3,82.0,,,230.0,22.3,,986.4,,
2017-02-27 05:00:00,2.8,0.2,83.0,,,250.0,22.3,,986.1,,
2017-02-27 06:00:00,2.9,0.8,86.0,,,270.0,25.9,,986.2,,
2017-02-27 07:00:00,1.5,0.0,90.0,,,250.0,14.8,,985.4,,
2017-02-27 08:00:00,2.1,-0.2,85.0,,,300.0,11.2,,985.5,,
2017-02-27 09:00:00,3.1,0.3,82.0,,,230.0,18.4,,985.1,,
2017-02-27 10:00:00,5.0,0.6,73.0,,,230.0,13.0,,984.7,,
2017-02-27 11:00:00,5.1,0.5,72.0,,,260.0,9.4,,984.3,,
2017-02-27 12:00:00,5.4,-0.4,66.0,,,190.0,1.8,,984.0,,
2017-02-27 13:00:00,5.9,0.0,66.0,,,280.0,3.6,,982.9,,
2017-02-27 14:00:00,6.0,-1.2,60.0,,,150.0,5.4,,982.3,,
2017-02-27 15:00:00,5.8,-0.9,62.0,,,110.0,14.8,,981.4,,
2017-02-27 16:00:00,4.7,0.1,72.0,,,60.0,7.6,,980.8,,
2017-02-27 17:00:00,3.9,-0.3,74.0,,,0.0,0.0,,980.4,,
2017-02-27 18:00:00,2.8,0.4,84.0,,,30.0,1.8,,980.1,,
2017-02-27 19:00:00,2.2,1.2,93.0,,,290.0,3.6,,979.8,,
2017-02-27 20:00:00,1.1,-0.1,92.0,,,320.0,1.8,,979.7,,
2017-02-27 21:00:00,0.7,-0.4,92.0,,,290.0,9.4,,979.4,,
2017-02-27 22:00:00,-0.3,-2.0,88.0,,,270.0,9.4,,979.3,,
2017-02-27 23:00:00,0.5,-1.7,85.0,,,290.0,11.2,,979.2,,
2017-02-28 00:00:00,-1.1,-3.1,86.0,,,270.0,13.0,,978.8,,
2017-02-28 01:00:00,-0.8,-3.3,83.0,,,250.0,13.0,,978.7,,
2017-02-28 02:00:00,-2.0,-3.9,87.0,,,250.0,11.2,,978.8,,
2017-02-28 03:00:00,-0.9,-2.2,91.0,,,260.0,14.8,,978.4,,
2017-02-28 04:00:00,-0.2,-2.1,87.0,,,270.0,13.0,,978.3,,
2017-02-28 05:00:00,-0.1,-1.8,88.0,,,280.0,11.2,,978.5,,
2017-02-28 06:00:00,-0.4,-2.1,88.0,,,270.0,20.5,,978.7,,
2017-02-28 07:00:00,-0.3,-2.4,86.0,,,280.0,20.5,,978.9,,
2017-02-28 08:00:00,0.0,-2.1,86.0,,,280.0,20.5,,979.6,,
2017-02-28 09:00:00,1.6,-1.5,80.0,,,270.0,16.6,,980.1,,
2017-02-28 10:00:00,3.2,-1.2,73.0,,,280.0,14.8,,981.0,,
2017-02-28 11:00:00,4.4,-1.4,66.0,,,300.0,13.0,,981.5,,
2017-02-28 12:00:00,5.6,-1.1,62.0,,,310.0,9.4,,982.0,,
2017-02-28 13:00:00,6.4,-2.2,54.0,,,300.0,9.4,,982.5,,
2017-02-28 14:00:00,7.1,-2.4,51.0,,,300.0,9.4,,982.9,,
2017-02-28 15:00:00,7.8,-2.2,49.0,,,330.0,11.2,,983.6,,
2017-02-28 16:00:00,7.2,-2.3,51.0,,,310.0,11.2,,984.4,,
2017-02-28 17:00:00,6.4,-2.0,55.0,,,300.0,5.4,,985.2,,
2017-02-28 18:00:00,5.8,-1.6,59.0,,,300.0,11.2,,986.3,,
2017-02-28 19:00:00,4.9,-0.7,67.0,,,300.0,14.8,,987.3,,
2017-02-28 20:00:00,4.5,-0.9,68.0,,,290.0,13.0,,988.2,,
2017-02-28 21:00:00,3.0,-0.8,76.0,,,260.0,9.4,,988.9,,
2017-02-28 22:00:00,3.1,-1.5,72.0,,,280.0,11.2,,989.5,,
2017-02-28 23:00:00,0.4,-2.1,83.0,,,220.0,13.0,,989.9,,
2017-03-01 00:00:00,1.3,-2.6,75.0,,,270.0,13.0,,990.4,,
2017-03-01 01:00:00,2.4,-1.9,73.0,,,290.0,14.8,,990.6,,
2017-03-01 02:00:00,-0.7,-2.7,86.0,,,250.0,14.8,,991.3,,
2017-03-01 03:00:00,1.0,-2.1,80.0,,,240.0,18.4,,991.5,,
2017-03-01 04:00:00,0.2,-2.5,82.0,,,260.0,11.2,,991.7,,
2017-03-01 05:00:00,1.1,-2.0,80.0,,,280.0,11.2,,991.6,,
2017-03-01 06:00:00,1.3,-1.8,80.0,,,280.0,13.0,,992.0,,
2017-03-01 07:00:00,0.8,-1.9,82.0,,,280.0,13.0,,992.3,,
2017-03-01 08:00:00,0.6,-1.8,84.0,,,300.0,7.6,,992.6,,
2017-03-01 09:00:00,2.4,-0.9,79.0,,,280.0,13.0,,992.7,,
2017-03-01 10:00:00,4.4,0.2,74.0,,,270.0,16.6,,992.6,,
2017-03-01 11:00:00,6.0,0.1,66.0,,,270.0,14.8,,992.6,,
2017-03-01 12:00:00,6.3,0.4,66.0,,,300.0,13.0,,992.4,,
2017-03-01 13:00:00,7.2,0.2,61.0,,,290.0,13.0,,991.9,,
2017-03-01 14:00:00,6.5,-0.7,60.0,,,290.0,11.2,,991.6,,
2017-03-01 15:00:00,8.1,0.1,57.0,,,270.0,9.4,,991.2,,
2017-03-01 16:00:00,6.8,-0.2,61.0,,,300.0,9.4,,991.0,,
2017-03-01 17:00:00,6.3,-1.6,57.0,,,300.0,7.6,,991.0,,
2017-03-01 18:00:00,4.0,-2.6,62.0,,,280.0,7.6,,991.2,,
2017-03-01 19:00:00,1.1,-2.7,76.0,,,260.0,9.4,,991.2,,
2017-03-01 20:00:00,1.4,-1.5,81.0,,,260.0,13.0,,991.1,,
2017-03-01 21:00:00,1.7,-2.1,76.0,,,280.0,13.0,,991.1,,
2017-03-01 22:00:00,0.5,-2.0,83.0,,,260.0,16.6,,991.2,,
2017-03-01 23:00:00,1.2,-1.9,80.0,,,300.0,9.4,,991.3,,
2017-03-02 00:00:00,0.3,-2.1,84.0,,,260.0,7.6,,991.4,,
2017-03-02 01:00:00,-0.1,-1.7,89.0,,,260.0,18.4,,991.5,,
2017-03-02 02:00:00,-1.9,-3.0,92.0,,,240.0,18.4,,991.7,,
2017-03-02 03:00:00,-2.2,-3.5,91.0,,,250.0,14.8,,992.1,,
2017-03-02 04:00:00,-0.5,-2.5,86.0,,,260.0,18.4,,992.7,,
2017-03-02 05:00:00,-0.4,-2.6,85.0,,,260.0,20.5,,993.3,,
2017-03-02 06:00:00,-0.3,-2.8,83.0,,,270.0,14.8,,993.9,,
2017-03-02 07:00:00,0.9,-1.8,82.0,,,260.0,25.9,,994.4,,
2017-03-02 08:00:00,1.2,-1.4,83.0,,,250.0,29.5,,995.3,,
2017-03-02 09:00:00,3.2,-0.1,79.0,,,260.0,33.5,,996.1,,
2017-03-02 10:00:00,5.3,1.0,74.0,,,260.0,35.3,,996.8,,
2017-03-02 11:00:00,7.2,-0.0,60.0,,,270.0,35.3,,997.6,,
2017-03-02 12:00:00,8.2,0.9,60.0,,,270.0,35.3,,998.5,,
2017-03-02 13:00:00,8.2,-0.3,55.0,,,270.0,35.3,,998.8,,
2017-03-02 14:00:00,9.0,-0.9,50.0,,,270.0,40.7,,999.4,,
2017-03-02 15:00:00,9.4,-0.8,49.0,,,270.0,37.1,,999.6,,
2017-03-02 16:00:00,6.6,1.5,70.0,,,250.0,40.7,,1000.1,,
2017-03-02 17:00:00,6.3,1.8,73.0,,,250.0,40.7,,1000.8,,
2017-03-02 18:00:00,4.7,1.4,79.0,,,260.0,29.5,,1001.3,,
2017-03-02 19:00:00,4.4,1.8,83.0,,,260.0,27.7,,1001.5,,
2017-03-02 20:00:00,3.3,1.3,87.0,,,260.0,22.3,,1001.7,,
2017-03-02 21:00:00,3.5,1.4,86.0,,,260.0,20.5,,1001.8,,
2017-03-02 22:00:00,2.3,0.2,86.0,,,260.0,20.5,,1002.0,,
2017-03-02 23:00:00,2.4,0.9,90.0,,,250.0,24.1,,1001.8,,
2017-03-03 00:00:00,2.0,0.5,90.0,,,260.0,20.5,,1001.7,,
2017-03-03 01:00:00,1.2,-0.3,90.0,,,260.0,20.5,,1001.6,,
2017-03-03 02:00:00,1.3,0.3,93.0,,,250.0,20.5,,1001.3,,
2017-03-03 03:00:00,1.1,0.2,94.0,,,300.0,7.6,,1001.4,,
2017-03-03 04:00:00,0.3,-0.1,97.0,,,260.0,11.2,,1001.0,,
2017-03-03 05:00:00,1.0,-0.0,93.0,,,290.0,11.2,,1000.8,,
2017-03-03 06:00:00,-0.7,-1.8,92.0,,,300.0,5.4,,1000.7,,
2017-03-03 07:00:00,-1.8,-2.2,97.0,,,270.0,9.4,,1000.4,,
2017-03-03 08:00:00,-0.5,-0.6,99.0,,,280.0,11.2,,1000.6,,
2017-03-03 09:00:00,1.0,0.7,98.0,,,280.0,5.4,,1000.3,,
2017-03-03 10:00:00,3.2,1.2,87.0,,,310.0,5.4,,999.8,,
2017-03-03 11:00:00,4.7,1.5,80.0,,,350.0,5.4,,999.8,,
2017-03-03 12:00:00,6.3,-0.0,64.0,,,120.0,13.0,,999.2,,
2017-03-03 13:00:00,5.8,0.4,68.0,,,110.0,13.0,,998.4,,
2017-03-03 14:00:00,5.3,2.1,80.0,,,100.0,14.8,,997.9,,
2017-03-03 15:00:00,5.9,2.4,78.0,,,100.0,20.5,,997.4,,
2017-03-03 16:00:00,5.8,1.1,72.0,,,90.0,22.3,,996.7,,
2017-03-03 17:00:00,5.7,2.0,77.0,,,90.0,24.1,,996.3,,7.0
2017-03-03 18:00:00,5.6,2.1,78.0,,,90.0,24.1,,996.0,,7.0
2017-03-03 19:00:00,5.3,2.0,79.0,,,90.0,25.9,,995.7,,7.0
2017-03-03 20:00:00,4.9,3.6,91.0,,,80.0,20.5,,995.3,,9.0
2017-03-03 21:00:00,5.1,4.1,93.0,,,70.0,24.1,,994.8,,8.0
2017-03-03 22:00:00,5.1,4.4,95.0,,,70.0,25.9,,994.2,,8.0
2017-03-03 23:00:00,5.4,5.3,99.0,,,70.0,25.9,,993.6,,7.0
2017-03-04 00:00:00,5.6,5.3,98.0,,,80.0,24.1,,993.3,,8.0
2017-03-04 01:00:00,5.0,4.4,96.0,,,110.0,20.5,,992.8,,7.0
2017-03-04 02:00:00,5.0,4.3,95.0,,,110.0,25.9,,992.2,,7.0
2017-03-04 03:00:00,5.0,4.4,96.0,,,100.0,31.7,,991.2,,7.0
2017-03-04 04:00:00,4.9,3.9,93.0,,,90.0,37.1,,990.7,,8.0
2017-03-04 05:00:00,5.0,4.0,93.0,,,80.0,37.1,,990.0,,8.0
2017-03-04 06:00:00,4.8,4.2,96.0,,,80.0,33.5,,989.7,,8.0
2017-03-04 07:00:00,4.6,3.7,94.0,,,90.0,33.5,,989.3,,8.0
2017-03-04 08:00:00,4.6,3.7,94.0,,,80.0,29.5,,989.1,,8.0
2017-03-04 09:00:00,4.8,4.1,95.0,,,60.0,29.5,,988.2,,7.0
2017-03-04 10:00:00,4.7,4.3,97.0,,,50.0,29.5,,987.3,,8.0
2017-03-04 11:00:00,5.0,4.6,97.0,,,50.0,27.7,,986.7,,7.0
2017-03-04 12:00:00,5.3,5.2,99.0,,,40.0,20.5,,986.2,,7.0
2017-03-04 13:00:00,6.1,6.1,100.0,,,40.0,14.8,,985.7,,5.0
2017-03-04 14:00:00,6.4,6.4,100.0,,,50.0,13.0,,984.9,,5.0
2017-03-04 15:00:00,6.5,6.5,100.0,,,60.0,11.2,,984.7,,5.0
2017-03-04 16:00:00,6.6,6.6,100.0,,,60.0,9.4,,984.3,,5.0
2017-03-04 17:00:00,6.6,6.6,100.0,,,110.0,9.4,,984.2,,5.0
2017-03-04 18:00:00,6.4,6.4,100.0,,,100.0,3.6,,984.2,,5.0
2017-03-04 19:00:00,5.9,5.9,100.0,,,40.0,1.8,,984.4,,5.0
2017-03-04 20:00:00,5.6,5.6,100.0,,,30.0,1.8,,984.4,,5.0
2017-03-04 21:00:00,5.4,5.4,100.0,,,280.0,5.4,,984.1,,5.0
2017-03-04 22:00:00,4.8,4.8,100.0,,,250.0,5.4,,984.2,,5.0
2017-03-04 23:00:00,4.5,4.5,100.0,,,20.0,3.6,,984.1,,5.0
2017-03-05 00:00:00,4.6,4.6,100.0,,,360.0,7.6,,984.0,,5.0
2017-03-05 01:00:00,4.8,4.8,100.0,,,90.0,5.4,,983.8,,5.0
2017-03-05 02:00:00,4.9,4.9,100.0,,,60.0,3.6,,983.5,,5.0
2017-03-05 03:00:00,4.9,4.9,100.0,,,60.0,11.2,,982.9,,5.0
2017-03-05 04:00:00,5.1,5.1,100.0,,,20.0,5.4,,982.5,,
2017-03-05 05:00:00,4.9,4.9,100.0,,,320.0,1.8,,982.5,,7.0
2017-03-05 06:00:00,4.9,4.9,100.0,,,140.0,3.6,,982.7,,5.0
2017-03-05 07:00:00,4.3,4.3,100.0,,,240.0,1.8,,983.0,,
2017-03-05 08:00:00,4.7,4.7,100.0,,,250.0,11.2,,983.7,,
2017-03-05 09:00:00,4.8,4.5,98.0,,,280.0,11.2,,984.4,,
2017-03-05 10:00:00,5.7,4.7,93.0,,,200.0,5.4,,985.4,,
2017-03-05 11:00:00,7.1,4.1,81.0,,,220.0,3.6,,986.2,,
2017-03-05 12:00:00,7.1,4.2,82.0,,,130.0,7.6,,986.9,,
2017-03-05 13:00:00,7.4,4.5,82.0,,,100.0,9.4,,987.4,,
2017-03-05 14:00:00,6.8,3.8,81.0,,,100.0,14.8,,988.2,,
2017-03-05 15:00:00,7.0,4.3,83.0,,,90.0,7.6,,989.0,,
2017-03-05 16:00:00,7.0,5.0,87.0,,,100.0,11.2,,989.9,,
2017-03-05 17:00:00,6.8,4.8,87.0,,,90.0,11.2,,990.9,,5.0
2017-03-05 18:00:00,6.3,5.1,92.0,,,120.0,5.4,,992.0,,5.0
2017-03-05 19:00:00,4.2,3.5,95.0,,,50.0,3.6,,993.1,,5.0
2017-03-05 20:00:00,3.3,2.7,96.0,,,210.0,1.8,,993.8,,
2017-03-05 21:00:00,1.1,0.5,96.0,,,270.0,3.6,,994.6,,
2017-03-05 22:00:00,-0.2,-0.5,98.0,,,310.0,1.8,,995.3,,
2017-03-05 23:00:00,-0.7,-0.7,100.0,,,10.0,1.8,,995.9,,5.0
2017-03-06 00:00:00,-0.4,-0.4,100.0,,,330.0,1.8,,996.4,,
2017-03-06 01:00:00,0.6,0.6,100.0,,,320.0,1.8,,996.7,,
2017-03-06 02:00:00,-0.1,-0.1,100.0,,,310.0,1.8,,996.9,,
2017-03-06 03:00:00,-0.2,-0.2,100.0,,,320.0,1.8,,997.1,,
2017-03-06 04:00:00,-0.3,-0.3,100.0,,,290.0,3.6,,997.6,,5.0
2017-03-06 05:00:00,0.1,0.1,100.0,,,150.0,3.6,,997.9,,
2017-03-06 06:00:00,0.5,0.5,100.0,,,290.0,3.6,,998.7,,5.0
2017-03-06 07:00:00,0.2,0.2,100.0,,,260.0,3.6,,999.3,,5.0
2017-03-06 08:00:00,1.4,1.4,100.0,,,330.0,1.8,,999.9,,5.0
2017-03-06 09:00:00,3.4,3.4,100.0,,,260.0,3.6,,1000.6,,5.0
2017-03-06 10:00:00,4.7,4.7,100.0,,,260.0,3.6,,1001.5,,5.0
2017-03-06 11:00:00,5.9,5.0,94.0,,,250.0,5.4,,1002.2,,5.0
2017-03-06 12:00:00,7.5,5.3,86.0,,,210.0,5.4,,1002.8,,
2017-03-06 13:00:00,7.9,4.3,78.0,,,280.0,9.4,,1003.6,,
2017-03-06 14:00:00,7.5,4.1,79.0,,,300.0,9.4,,1004.1,,
2017-03-06 15:00:00,9.6,4.2,69.0,,,260.0,7.6,,1004.3,,5.0
2017-03-06 16:00:00,7.8,4.2,78.0,,,120.0,13.0,,1004.9,,
2017-03-06 17:00:00,7.7,4.5,80.0,,,130.0,9.4,,1005.7,,
2017-03-06 18:00:00,6.3,4.9,91.0,,,150.0,9.4,,1006.7,,17.0
2017-03-06 19:00:00,5.8,4.9,94.0,,,260.0,9.4,,1007.7,,
2017-03-06 20:00:00,6.1,4.3,88.0,,,280.0,16.6,,1008.4,,
2017-03-06 21:00:00,6.1,3.4,83.0,,,270.0,14.8,,1008.9,,
2017-03-06 22:00:00,4.0,3.0,93.0,,,330.0,7.6,,1009.5,,
2017-03-06 23:00:00,3.4,2.7,95.0,,,250.0,5.4,,1010.0,,
2017-03-07 00:00:00,3.4,3.1,98.0,,,270.0,3.6,,1010.5,,
2017-03-07 01:00:00,1.7,1.3,97.0,,,280.0,7.6,,1011.2,,
2017-03-07 02:00:00,1.5,1.4,99.0,,,280.0,7.6,,1011.4,,
2017-03-07 03:00:00,1.6,0.7,94.0,,,270.0,9.4,,1011.6,,
2017-03-07 04:00:00,0.4,0.1,98.0,,,270.0,7.6,,1011.5,,
2017-03-07 05:00:00,1.4,1.3,99.0,,,280.0,11.2,,1012.1,,
2017-03-07 06:00:00,0.3,-0.3,96.0,,,230.0,3.6,,1012.3,,
2017-03-07 07:00:00,0.2,-0.2,97.0,,,270.0,11.2,,1012.4,,
2017-03-07 08:00:00,1.1,1.0,99.0,,,270.0,13.0,,1012.9,,
2017-03-07 09:00:00,3.3,2.4,94.0,,,260.0,11.2,,1012.7,,
2017-03-07 10:00:00,4.7,3.4,91.0,,,240.0,9.4,,1013.0,,
2017-03-07 11:00:00,7.4,4.4,81.0,,,250.0,14.8,,1013.1,,
2017-03-07 12:00:00,8.0,4.0,76.0,,,240.0,11.2,,1012.9,,
2017-03-07 13:00:00,8.1,4.1,76.0,,,250.0,18.4,,1012.6,,
2017-03-07 14:00:00,8.5,3.5,71.0,,,230.0,18.4,,1011.8,,
2017-03-07 15:00:00,8.5,3.9,73.0,,,240.0,14.8,,1011.7,,
2017-03-07 16:00:00,7.8,3.6,75.0,,,200.0,13.0,,1010.8,,17.0
2017-03-07 17:00:00,6.7,3.8,82.0,,,190.0,14.8,,1010.5,,
2017-03-07 18:00:00,5.9,4.1,88.0,,,200.0,16.6,,1010.3,,
2017-03-07 19:00:00,5.9,2.5,79.0,,,190.0,14.8,,1009.8,,
2017-03-07 20:00:00,6.0,2.3,77.0,,,190.0,16.6,,1008.4,,
2017-03-07 21:00:00,5.9,2.4,78.0,,,200.0,25.9,,1007.3,,
2017-03-07 22:00:00,5.7,2.7,81.0,,,180.0,16.6,,1006.0,,17.0
2017-03-07 23:00:00,5.8,3.0,82.0,,,180.0,14.8,,1005.2,,17.0
2017-03-08 00:00:00,5.6,3.4,86.0,,,180.0,11.2,,1004.4,,
2017-03-08 01:00:00,5.4,4.4,93.0,,,160.0,7.6,,1003.4,,
2017-03-08 02:00:00,5.5,4.8,95.0,,,280.0,5.4,,1002.9,,
2017-03-08 03:00:00,4.7,4.6,99.0,,,240.0,11.2,,1002.2,,
2017-03-08 04:00:00,2.9,2.6,98.0,,,260.0,13.0,,1001.4,,
2017-03-08 05:00:00,4.1,3.5,96.0,,,260.0,13.0,,1001.1,,
2017-03-08 06:00:00,3.8,3.2,96.0,,,250.0,13.0,,1001.6,,
2017-03-08 07:00:00,4.7,4.3,97.0,,,250.0,24.1,,1001.9,,
2017-03-08 08:00:00,5.8,4.6,92.0,,,280.0,16.6,,1002.3,,
2017-03-08 09:00:00,7.1,5.2,88.0,,,280.0,7.6,,1001.9,,
2017-03-08 10:00:00,8.8,5.4,79.0,,,240.0,35.3,,1001.7,,
2017-03-08 11:00:00,9.6,4.8,72.0,,,240.0,44.6,,1001.8,,8.0
2017-03-08 12:00:00,10.5,4.6,67.0,,,250.0,46.4,,1001.8,,
2017-03-08 13:00:00,8.3,6.8,90.0,,,260.0,33.5,,1002.3,,
2017-03-08 14:00:00,9.7,6.4,80.0,,,250.0,44.6,,1001.7,,
2017-03-08 15:00:00,10.1,5.1,71.0,,,260.0,50.0,,1001.8,,
2017-03-08 16:00:00,9.2,3.6,68.0,,,270.0,42.5,,1003.0,,
2017-03-08 17:00:00,8.2,4.8,79.0,,,260.0,38.9,,1003.6,,
2017-03-08 18:00:00,7.6,4.0,78.0,,,260.0,31.7,,1004.6,,
2017-03-08 19:00:00,6.8,3.8,81.0,,,260.0,31.7,,1005.4,,
2017-03-08 20:00:00,6.6,3.6,81.0,,,270.0,27.7,,1006.1,,
2017-03-08 21:00:00,6.3,3.6,83.0,,,260.0,33.5,,1006.3,,
2017-03-08 22:00:00,6.2,3.9,85.0,,,250.0,35.3,,1006.7,,
2017-03-08 23:00:00,6.2,3.5,83.0,,,260.0,35.3,,1006.7,,
2017-03-09 00:00:00,5.5,3.0,84.0,,,270.0,25.9,,1006.4,,17.0
2017-03-09 01:00:00,6.4,3.9,84.0,,,270.0,29.5,,1006.4,,7.0
2017-03-09 02:00:00,5.6,4.9,95.0,,,250.0,16.6,,1006.5,,
2017-03-09 03:00:00,5.2,4.6,96.0,,,250.0,16.6,,1005.1,,
2017-03-09 04:00:00,5.6,4.7,94.0,,,260.0,18.4,,1004.8,,
2017-03-09 05:00:00,5.6,4.9,95.0,,,260.0,27.7,,1005.0,,
2017-03-09 06:00:00,5.5,4.1,91.0,,,260.0,20.5,,1005.7,,
2017-03-09 07:00:00,6.8,4.3,84.0,,,280.0,20.5,,1007.0,,
2017-03-09 08:00:00,6.3,2.9,79.0,,,300.0,25.9,,1009.8,,
2017-03-09 09:00:00,6.6,2.3,74.0,,,310.0,20.5,,1012.1,,
2017-03-09 10:00:00,7.9,1.5,64.0,,,310.0,18.4,,1013.9,,
2017-03-09 11:00:00,8.9,1.6,60.0,,,320.0,20.5,,1015.3,,
2017-03-09 12:00:00,9.8,1.4,56.0,,,290.0,22.3,,1016.7,,
2017-03-09 13:00:00,10.2,1.0,53.0,,,290.0,22.3,,1017.8,,
2017-03-09 14:00:00,11.2,0.6,48.0,,,290.0,25.9,,1018.2,,
2017-03-09 15:00:00,11.0,0.1,47.0,,,290.0,25.9,,1019.1,,
2017-03-09 16:00:00,10.3,-0.8,46.0,,,300.0,20.5,,1019.3,,
2017-03-09 17:00:00,10.0,-0.2,49.0,,,290.0,14.8,,1020.7,,
2017-03-09 18:00:00,8.4,0.6,58.0,,,290.0,13.0,,1021.6,,
2017-03-09 19:00:00,6.0,0.1,66.0,,,280.0,7.6,,1022.1,,
2017-03-09 20:00:00,5.4,1.9,78.0,,,270.0,9.4,,1022.9,,
2017-03-09 21:00:00,4.1,1.6,84.0,,,250.0,16.6,,1023.3,,
2017-03-09 22:00:00,3.9,0.8,80.0,,,260.0,13.0,,1023.9,,
2017-03-09 23:00:00,3.4,1.1,85.0,,,250.0,7.6,,1024.1,,
2017-03-10 00:00:00,2.9,0.8,86.0,,,270.0,5.4,,1024.4,,
2017-03-10 01:00:00,2.1,0.6,90.0,,,270.0,7.6,,1024.3,,
2017-03-10 02:00:00,1.6,0.3,91.0,,,350.0,3.6,,1024.1,,
2017-03-10 03:00:00,0.3,-0.6,94.0,,,10.0,9.4,,1023.8,,
2017-03-10 04:00:00,1.1,0.5,96.0,,,300.0,1.8,,1023.5,,
2017-03-10 05:00:00,1.8,1.2,96.0,,,290.0,5.4,,1022.9,,
2017-03-10 06:00:00,1.7,1.1,96.0,,,10.0,1.8,,1022.3,,
2017-03-10 07:00:00,2.2,1.8,97.0,,,10.0,7.6,,1022.3,,
2017-03-10 08:00:00,3.2,2.9,98.0,,,20.0,5.4,,1022.2,,
2017-03-10 09:00:00,4.7,4.3,97.0,,,350.0,5.4,,1021.8,,
2017-03-10 10:00:00,6.5,4.5,87.0,,,110.0,7.6,,1021.3,,
2017-03-10 11:00:00,7.0,4.3,83.0,,,130.0,3.6,,1021.2,,
2017-03-10 12:00:00,8.1,5.2,82.0,,,100.0,5.4,,1020.5,,
2017-03-10 13:00:00,7.9,4.3,78.0,,,70.0,5.4,,1019.9,,
2017-03-10 14:00:00,8.3,3.9,74.0,,,110.0,5.4,,1019.1,,
2017-03-10 15:00:00,8.6,4.0,73.0,,,100.0,7.6,,1018.7,,
2017-03-10 16:00:00,8.5,3.9,73.0,,,80.0,5.4,,1018.0,,
2017-03-10 17:00:00,8.0,4.0,76.0,,,40.0,5.4,,1017.8,,
2017-03-10 18:00:00,6.9,5.1,88.0,,,70.0,3.6,,1017.7,,
2017-03-10 19:00:00,6.6,5.1,90.0,,,50.0,1.8,,1017.6,,7.0
2017-03-10 20:00:00,6.3,4.9,91.0,,,60.0,3.6,,1017.6,,
2017-03-10 21:00:00,5.7,5.0,95.0,,,0.0,0.0,,1017.2,,
2017-03-10 22:00:00,5.7,5.3,97.0,,,40.0,1.8,,1016.5,,
2017-03-10 23:00:00,6.1,5.7,97.0,,,0.0,0.0,,1016.2,,
2017-03-11 00:00:00,8.3,7.5,95.0,,,200.0,7.6,,1016.3,,
2017-03-11 01:00:00,9.2,7.6,90.0,,,200.0,16.6,,1015.8,,
2017-03-11 02:00:00,9.6,7.0,84.0,,,220.0,20.5,,1015.4,,
2017-03-11 03:00:00,9.5,6.8,83.0,,,220.0,18.4,,1014.4,,
2017-03-11 04:00:00,9.5,6.8,83.0,,,210.0,16.6,,1013.8,,
2017-03-11 05:00:00,9.2,7.0,86.0,,,220.0,14.8,,1013.2,,
2017-03-11 06:00:00,9.5,6.9,84.0,,,230.0,16.6,,1013.3,,
2017-03-11 07:00:00,9.3,7.2,87.0,,,250.0,14.8,,1013.7,,
2017-03-11 08:00:00,9.1,7.7,91.0,,,230.0,11.2,,1013.8,,
2017-03-11 09:00:00,9.2,7.6,90.0,,,220.0,7.6,,1013.9,,17.0
2017-03-11 10:00:00,9.8,7.7,87.0,,,230.0,16.6,,1013.9,,
2017-03-11 11:00:00,9.4,8.2,92.0,,,250.0,13.0,,1014.1,,
2017-03-11 12:00:00,9.8,8.6,92.0,,,250.0,14.8,,1013.7,,
2017-03-11 13:00:00,11.0,9.1,88.0,,,250.0,18.4,,1013.8,,
2017-03-11 14:00:00,11.7,8.9,83.0,,,260.0,20.5,,1013.9,,
2017-03-11 15:00:00,12.1,9.5,84.0,,,250.0,11.2,,1013.6,,
2017-03-11 16:00:00,11.9,9.3,84.0,,,230.0,11.2,,1013.5,,
2017-03-11 17:00:00,11.7,8.9,83.0,,,270.0,5.4,,1013.5,,
2017-03-11 18:00:00,9.7,7.8,88.0,,,130.0,7.6,,1013.6,,
2017-03-11 19:00:00,8.7,7.5,92.0,,,90.0,5.4,,1013.8,,
2017-03-11 20:00:00,7.9,7.0,94.0,,,120.0,3.6,,1013.5,,
2017-03-11 21:00:00,7.7,7.1,96.0,,,250.0,1.8,,1013.3,,
2017-03-11 22:00:00,7.7,7.3,97.0,,,360.0,3.6,,1013.0,,
2017-03-11 23:00:00,7.4,7.0,97.0,,,20.0,5.4,,1012.5,,
2017-03-12 00:00:00,7.4,7.1,98.0,,,140.0,1.8,,1012.0,,
2017-03-12 01:00:00,7.5,7.2,98.0,,,100.0,7.6,,1011.5,,7.0
2017-03-12 02:00:00,7.3,7.2,99.0,,,20.0,5.4,,1010.8,,7.0
2017-03-12 03:00:00,7.5,7.4,99.0,,,70.0,3.6,,1010.3,,7.0
